match_id,round_num,round_winner,round_end_reason,round_duration,bomb_planted,bomb_site,ct_equipment_value,t_equipment_value,ct_players_alive_end,t_players_alive_end
4bbe71dd3bbe07f1,3,t,ct_killed,36.867188,false,,26700,21300,0,4
4bbe71dd3bbe07f1,4,ct,t_killed,47.765625,false,,20650,25800,2,0
4bbe71dd3bbe07f1,5,t,ct_killed,45.21875,true,BombsiteB,26950,9100,0,2
4bbe71dd3bbe07f1,6,t,ct_killed,57.4375,true,BombsiteA,9850,27450,0,5
4bbe71dd3bbe07f1,7,t,ct_killed,30.742188,false,,1500,28350,0,4
4bbe71dd3bbe07f1,8,t,ct_killed,50.851562,false,,22850,27950,0,3
4bbe71dd3bbe07f1,9,t,ct_killed,40.921875,false,,8450,27450,0,4
4bbe71dd3bbe07f1,10,ct,t_killed,26.546875,false,,25300,27650,2,0
4bbe71dd3bbe07f1,11,t,ct_killed,32.601562,false,,27950,27250,0,4
4bbe71dd3bbe07f1,12,ct,t_killed,64.55469,false,,20600,28250,2,0
4bbe71dd3bbe07f1,13,ct,bomb_defused,42.421875,true,BombsiteB,4700,4700,2,0
4bbe71dd3bbe07f1,14,ct,t_killed,63.1875,false,,22050,13100,3,0
4bbe71dd3bbe07f1,15,ct,t_killed,37.960938,false,,26700,11600,4,0
4bbe71dd3bbe07f1,16,ct,t_killed,64.75,false,,29850,19600,1,0
4bbe71dd3bbe07f1,17,ct,bomb_defused,39.007812,true,BombsiteB,25500,19000,1,0
4bbe71dd3bbe07f1,18,ct,bomb_defused,49.179688,true,BombsiteA,30450,23300,0,0
de1d619689c8d639,1,ct,t_killed,44.664062,false,,0,0,3,0
de1d619689c8d639,2,ct,t_killed,33.75,false,,21050,1300,5,0
de1d619689c8d639,3,t,ct_killed,79.0625,true,BombsiteB,25450,22700,0,2
de1d619689c8d639,4,ct,time_ran_out,67.5,false,,23950,20800,5,4
de1d619689c8d639,5,ct,t_killed,36.015625,false,,27400,20100,3,0
de1d619689c8d639,6,ct,t_killed,59.6875,false,,29650,3850,2,0
de1d619689c8d639,7,t,bomb_exploded,73.38281,true,BombsiteA,30150,25900,2,4
de1d619689c8d639,8,t,bomb_exploded,79.49219,true,BombsiteA,29250,26900,3,5
de1d619689c8d639,9,ct,time_ran_out,83.94531,false,,26550,27350,3,1
de1d619689c8d639,10,ct,time_ran_out,87.46875,false,,28800,27450,3,1
de1d619689c8d639,11,t,ct_killed,90.5625,true,BombsiteA,28150,20400,0,3
de1d619689c8d639,12,ct,t_killed,41.382812,false,,21650,27950,3,0
de1d619689c8d639,13,ct,bomb_defused,82.34375,true,BombsiteA,4700,4750,2,0
de1d619689c8d639,14,t,ct_killed,49.617188,true,BombsiteA,22850,13900,0,4
de1d619689c8d639,15,ct,time_ran_out,67.5,false,,7450,24300,4,2
de1d619689c8d639,16,t,ct_killed,61.796875,true,BombsiteA,26300,18200,0,1
de1d619689c8d639,17,ct,t_killed,41.867188,false,,16950,22600,3,0
de1d619689c8d639,18,ct,bomb_defused,92.21094,true,BombsiteA,26500,1000,1,0
de1d619689c8d639,19,ct,bomb_defused,85.90625,true,BombsiteB,28600,24000,2,0
de1d619689c8d639,20,t,bomb_exploded,55.976562,true,BombsiteB,31500,9450,2,3
de1d619689c8d639,21,t,bomb_exploded,85.8125,true,BombsiteA,23300,28650,1,1
de1d619689c8d639,22,t,ct_killed,82.8125,true,BombsiteA,19100,27550,0,0
5f85371f81ce12c1,1,ct,t_killed,30.84375,false,,0,0,2,0
5f85371f81ce12c1,2,ct,t_killed,30.359375,false,,20650,2000,5,0
5f85371f81ce12c1,3,ct,t_killed,44.0,false,,23850,20900,3,0
5f85371f81ce12c1,4,ct,bomb_defused,40.929688,true,BombsiteB,29100,9500,1,0
5f85371f81ce12c1,5,ct,t_killed,48.757812,false,,30750,26750,5,0
5f85371f81ce12c1,6,ct,bomb_defused,36.226562,true,BombsiteB,31150,12450,0,0
5f85371f81ce12c1,7,t,bomb_exploded,82.77344,true,BombsiteB,31250,26100,1,3
5f85371f81ce12c1,8,ct,time_ran_out,67.5,false,,30150,27250,3,1
5f85371f81ce12c1,9,t,ct_killed,77.50781,true,BombsiteB,30250,24150,0,3
5f85371f81ce12c1,10,t,ct_killed,87.58594,true,BombsiteB,30100,27650,0,2
5f85371f81ce12c1,11,ct,bomb_defused,31.984375,true,BombsiteB,25650,25550,4,1
5f85371f81ce12c1,12,ct,t_killed,19.953125,false,,31350,18450,5,0
5f85371f81ce12c1,13,t,ct_killed,28.335938,true,BombsiteA,4250,5050,0,3
5f85371f81ce12c1,14,t,bomb_exploded,160.76562,true,BombsiteB,12650,19450,2,3
5f85371f81ce12c1,15,t,ct_killed,58.390625,false,,18650,23400,0,2
5f85371f81ce12c1,16,ct,t_killed,27.40625,false,,19300,25200,5,0
5f85371f81ce12c1,17,ct,t_killed,30.898438,false,,28100,15250,4,0
5f85371f81ce12c1,18,ct,t_killed,40.851562,false,,30450,1000,5,0
5f85371f81ce12c1,19,ct,t_killed,55.914062,false,,31750,23700,1,0
5f85371f81ce12c1,20,ct,bomb_defused,65.61719,true,BombsiteA,32050,11500,2,0
5f85371f81ce12c1,21,ct,t_killed,64.92969,false,,33300,25600,2,0
5f85371f81ce12c1,22,ct,t_killed,46.632812,false,,31050,12050,2,0
5f85371f81ce12c1,23,ct,t_killed,83.16406,false,,31150,26350,2,0
5f85371f81ce12c1,24,ct,bomb_defused,51.773438,true,BombsiteB,32350,18100,2,0
5f85371f81ce12c1,25,t,ct_killed,79.421875,true,BombsiteB,28400,27350,0,2
5f85371f81ce12c1,26,t,ct_killed,86.421875,true,BombsiteB,28550,29500,0,1
5f85371f81ce12c1,27,t,ct_killed,27.445312,false,,32300,27750,0,5
5f85371f81ce12c1,28,ct,t_killed,54.507812,false,,32350,27750,0,0
f44376e148d72f04,1,ct,t_killed,40.15625,false,,0,0,3,0
f44376e148d72f04,2,t,ct_killed,79.38281,true,BombsiteA,21150,10200,0,1
f44376e148d72f04,3,t,bomb_exploded,73.28125,true,BombsiteB,10000,21900,3,4
f44376e148d72f04,4,t,ct_killed,39.421875,true,BombsiteB,6500,23100,0,3
f44376e148d72f04,5,t,bomb_exploded,66.49219,true,BombsiteA,24000,25600,2,0
f44376e148d72f04,6,t,bomb_exploded,70.1875,true,BombsiteB,23650,25400,3,4
f44376e148d72f04,7,ct,bomb_defused,87.546875,true,BombsiteB,27100,27350,4,0
f44376e148d72f04,8,t,bomb_exploded,45.21875,true,BombsiteB,28800,24100,1,2
f44376e148d72f04,9,ct,t_killed,48.046875,false,,26350,26850,5,0
f44376e148d72f04,10,t,ct_killed,58.351562,true,BombsiteA,26700,17850,0,4
f44376e148d72f04,11,t,ct_killed,90.78906,true,BombsiteA,27950,27650,0,1
f44376e148d72f04,12,ct,t_killed,60.226562,false,,19400,27550,4,0
f44376e148d72f04,13,t,ct_killed,57.75,true,BombsiteA,4050,4300,0,2
f44376e148d72f04,14,ct,t_killed,55.414062,false,,11100,19150,3,0
f44376e148d72f04,15,t,bomb_exploded,53.234375,true,BombsiteA,25050,6850,1,0
f44376e148d72f04,16,t,bomb_exploded,80.59375,true,BombsiteB,21500,19850,5,5
f44376e148d72f04,17,t,ct_killed,29.601562,false,,21000,21950,0,4
f44376e148d72f04,18,t,bomb_exploded,88.859375,true,BombsiteB,22250,28250,3,5
f44376e148d72f04,19,t,bomb_exploded,83.53125,true,BombsiteB,16650,28450,1,1
f44376e148d72f04,20,t,bomb_exploded,58.828125,true,BombsiteA,28600,27750,1,3
f44376e148d72f04,21,t,bomb_exploded,75.71875,true,BombsiteA,24800,27750,2,3
f44376e148d72f04,22,ct,t_killed,64.24219,false,,27100,27750,3,0
f44376e148d72f04,23,ct,t_killed,70.19531,false,,29600,27750,4,0
f44376e148d72f04,24,t,ct_killed,43.617188,true,BombsiteA,30750,28850,0,0
83b926e3194e3cc9,1,t,bomb_exploded,35.984375,true,BombsiteB,0,0,0,0
83b926e3194e3cc9,2,t,ct_killed,227.39844,false,,14800,18550,0,2
83b926e3194e3cc9,3,t,ct_killed,40.03125,true,BombsiteB,2100,25050,0,4
83b926e3194e3cc9,4,ct,time_ran_out,67.5,false,,29100,28550,3,1
83b926e3194e3cc9,5,t,bomb_exploded,72.30469,true,BombsiteA,29200,22200,1,3
83b926e3194e3cc9,6,ct,bomb_defused,78.86719,true,BombsiteB,24350,25200,2,0
83b926e3194e3cc9,7,t,bomb_exploded,64.640625,true,BombsiteB,29400,18000,1,1
83b926e3194e3cc9,8,t,bomb_exploded,78.64844,true,BombsiteB,21650,20400,2,4
83b926e3194e3cc9,9,t,ct_killed,62.78125,true,BombsiteB,12150,23600,0,3
83b926e3194e3cc9,10,ct,time_ran_out,82.5,true,BombsiteA,25900,28050,2,1
83b926e3194e3cc9,11,t,ct_killed,75.86719,true,BombsiteB,23500,26450,0,3
83b926e3194e3cc9,12,ct,t_killed,52.789062,false,,14800,26900,2,0
83b926e3194e3cc9,13,t,ct_killed,39.75,true,BombsiteB,4200,4650,0,2
83b926e3194e3cc9,14,t,ct_killed,44.117188,false,,12200,19350,0,5
83b926e3194e3cc9,15,t,bomb_exploded,75.953125,true,BombsiteB,3000,21850,1,4
83b926e3194e3cc9,16,ct,bomb_defused,77.39844,true,BombsiteA,25450,27550,1,0
83b926e3194e3cc9,17,t,ct_killed,73.203125,true,BombsiteA,23100,27350,0,4
83b926e3194e3cc9,18,ct,t_killed,50.65625,false,,18200,27250,5,0
83b926e3194e3cc9,19,t,bomb_exploded,65.69531,true,BombsiteA,28700,21250,2,4
83b926e3194e3cc9,20,t,bomb_exploded,99.796875,true,BombsiteB,28750,25200,4,5
83b926e3194e3cc9,21,t,bomb_exploded,61.179688,true,BombsiteA,28450,25100,1,5
83b926e3194e3cc9,22,t,ct_killed,72.96875,true,BombsiteB,24700,27450,0,2
83b926e3194e3cc9,23,ct,t_killed,48.765625,false,,20150,27650,5,0
83b926e3194e3cc9,24,ct,t_killed,53.101562,false,,31850,27650,5,0
83b926e3194e3cc9,25,t,ct_killed,72.515625,true,BombsiteA,30100,27250,0,5
83b926e3194e3cc9,26,t,ct_killed,129.67188,true,BombsiteB,30850,27750,0,3
83b926e3194e3cc9,27,ct,t_killed,37.6875,false,,26150,23100,1,0
83b926e3194e3cc9,28,ct,t_killed,50.734375,false,,31600,27250,4,0
83b926e3194e3cc9,29,ct,t_killed,45.648438,false,,32700,27450,0,0
a686bfade22b4a8b,1,ct,t_killed,11.34375,false,,0,0,3,0
a686bfade22b4a8b,2,ct,bomb_defused,36.046875,true,BombsiteA,22450,1400,4,0
a686bfade22b4a8b,3,ct,bomb_defused,74.375,true,BombsiteB,29650,25200,1,0
a686bfade22b4a8b,4,ct,t_killed,27.296875,false,,29100,20900,2,0
a686bfade22b4a8b,5,t,bomb_exploded,82.88281,true,BombsiteB,29800,9200,1,2
a686bfade22b4a8b,6,ct,time_ran_out,83.734375,false,,22400,26100,4,2
a686bfade22b4a8b,7,ct,t_killed,38.015625,false,,28500,25000,3,0
a686bfade22b4a8b,8,ct,bomb_defused,38.148438,true,BombsiteA,28900,13400,3,0
a686bfade22b4a8b,9,t,bomb_exploded,44.5625,true,BombsiteA,30600,24700,1,4
a686bfade22b4a8b,10,ct,t_killed,55.265625,false,,28700,25200,5,0
a686bfade22b4a8b,11,t,ct_killed,69.484375,true,BombsiteA,30100,24300,0,3
a686bfade22b4a8b,12,ct,t_killed,43.453125,false,,25550,25900,2,0
a686bfade22b4a8b,13,t,ct_killed,45.914062,true,BombsiteB,4350,4200,0,3
a686bfade22b4a8b,14,t,ct_killed,53.09375,true,BombsiteB,1700,19700,0,2
a686bfade22b4a8b,15,ct,t_killed,50.40625,false,,24700,24400,5,0
a686bfade22b4a8b,16,ct,bomb_defused,52.28125,true,BombsiteB,27800,9550,1,1
a686bfade22b4a8b,17,t,ct_killed,67.484375,false,,28400,18550,0,1
a686bfade22b4a8b,18,t,ct_killed,175.23438,true,BombsiteB,10150,25550,0,0
3208ccd31c9c781c,1,t,ct_killed,20.648438,true,BombsiteA,0,0,0,3
3208ccd31c9c781c,2,t,ct_killed,61.460938,false,,1100,20300,0,3
3208ccd31c9c781c,3,ct,t_killed,41.71875,false,,24700,22900,3,0
3208ccd31c9c781c,4,t,bomb_exploded,45.773438,true,BombsiteA,28000,15850,1,0
3208ccd31c9c781c,5,ct,t_killed,62.46875,false,,26100,19050,2,0
3208ccd31c9c781c,6,ct,t_killed,49.992188,false,,28800,8000,3,0
3208ccd31c9c781c,7,ct,t_killed,29.90625,false,,29750,1000,4,0
3208ccd31c9c781c,8,ct,t_killed,71.77344,false,,30200,23600,2,0
3208ccd31c9c781c,9,ct,t_killed,38.140625,false,,30650,7700,4,0
3208ccd31c9c781c,10,t,bomb_exploded,72.92969,true,BombsiteA,33300,26050,1,3
3208ccd31c9c781c,11,ct,bomb_defused,74.91406,true,BombsiteB,30150,26350,3,0
3208ccd31c9c781c,12,t,ct_killed,53.03125,false,,31650,22550,0,4
3208ccd31c9c781c,13,t,ct_killed,35.117188,true,BombsiteA,4000,4300,0,2
3208ccd31c9c781c,14,t,ct_killed,40.648438,true,BombsiteA,11000,19600,0,3
3208ccd31c9c781c,15,t,ct_killed,27.65625,true,BombsiteA,7900,19700,0,5
3208ccd31c9c781c,16,t,bomb_exploded,64.86719,true,BombsiteB,23500,22950,1,2
3208ccd31c9c781c,17,t,ct_killed,81.75,true,BombsiteB,25050,28350,0,2
3208ccd31c9c781c,18,t,ct_killed,51.617188,true,BombsiteA,21350,27750,0,0
2a4a0f0ec9902916,1,ct,t_killed,17.453125,false,,0,0,4,0
2a4a0f0ec9902916,2,ct,t_killed,18.25,false,,21550,1200,5,0
2a4a0f0ec9902916,3,ct,t_killed,30.617188,false,,25550,22800,3,0
2a4a0f0ec9902916,4,ct,t_killed,22.492188,false,,28300,8250,3,0
2a4a0f0ec9902916,5,ct,bomb_defused,81.69531,true,BombsiteB,30150,24850,1,0
2a4a0f0ec9902916,6,ct,t_killed,74.67969,false,,31150,22200,3,0
2a4a0f0ec9902916,7,ct,t_killed,45.1875,false,,31050,10950,2,0
2a4a0f0ec9902916,8,ct,t_killed,61.703125,false,,31550,25100,1,0
2a4a0f0ec9902916,9,t,ct_killed,46.492188,true,BombsiteA,31250,13650,0,2
2a4a0f0ec9902916,10,ct,t_killed,52.898438,false,,24000,28350,3,0
2a4a0f0ec9902916,11,ct,t_killed,38.601562,false,,29750,21500,3,0
2a4a0f0ec9902916,12,ct,t_killed,54.796875,false,,33700,21150,4,0
2a4a0f0ec9902916,13,ct,t_killed,29.421875,false,,4150,4350,4,0
2a4a0f0ec9902916,14,ct,t_killed,43.570312,false,,22200,1500,5,0
2a4a0f0ec9902916,15,t,ct_killed,63.460938,true,BombsiteB,26400,22700,0,2
2a4a0f0ec9902916,16,t,ct_killed,43.414062,true,BombsiteB,22150,23600,0,0
9e6c7f8a56b27b9d,1,ct,bomb_defused,27.625,true,BombsiteB,0,0,3,0
9e6c7f8a56b27b9d,2,ct,t_killed,58.992188,false,,20400,14350,4,0
9e6c7f8a56b27b9d,3,ct,t_killed,39.59375,false,,24950,3500,3,0
9e6c7f8a56b27b9d,4,t,bomb_exploded,52.078125,true,BombsiteA,30350,24800,2,2
9e6c7f8a56b27b9d,5,t,bomb_exploded,49.859375,true,BombsiteB,29000,24100,2,4
9e6c7f8a56b27b9d,6,t,bomb_exploded,96.984375,true,BombsiteB,15500,27250,1,2
9e6c7f8a56b27b9d,7,ct,t_killed,33.257812,false,,28750,27450,4,0
9e6c7f8a56b27b9d,8,ct,bomb_defused,96.640625,true,BombsiteB,29900,16800,2,0
9e6c7f8a56b27b9d,9,t,bomb_exploded,48.304688,true,BombsiteA,29950,5300,0,0
9e6c7f8a56b27b9d,10,t,ct_killed,67.99219,true,BombsiteB,25800,24500,0,3
9e6c7f8a56b27b9d,11,t,bomb_exploded,68.24219,true,BombsiteB,1000,27750,3,4
9e6c7f8a56b27b9d,12,ct,t_killed,63.804688,false,,24900,28550,3,0
9e6c7f8a56b27b9d,13,ct,t_killed,52.382812,false,,5000,4750,3,0
9e6c7f8a56b27b9d,14,ct,t_killed,34.671875,false,,20400,1000,5,0
9e6c7f8a56b27b9d,15,ct,time_ran_out,67.5,false,,24300,21850,4,2
9e6c7f8a56b27b9d,16,ct,t_killed,36.65625,false,,28300,16950,4,0
9e6c7f8a56b27b9d,17,ct,t_killed,35.960938,false,,28700,7650,5,0
9e6c7f8a56b27b9d,18,ct,t_killed,37.734375,false,,29500,26800,3,0
9e6c7f8a56b27b9d,19,ct,t_killed,82.625,false,,30250,19550,0,0
738922afda940677,1,ct,t_killed,20.9375,false,,0,0,5,0
738922afda940677,2,ct,t_killed,156.82031,false,,23000,9850,5,0
738922afda940677,3,ct,bomb_defused,67.25,true,BombsiteB,27500,2000,1,0
738922afda940677,4,t,ct_killed,80.9375,true,BombsiteA,29350,20300,0,1
738922afda940677,5,t,ct_killed,57.492188,false,,8350,25250,0,4
738922afda940677,6,t,bomb_exploded,81.88281,true,BombsiteB,22600,28050,2,3
738922afda940677,7,t,bomb_exploded,72.84375,true,BombsiteB,12300,27900,1,4
738922afda940677,8,ct,bomb_defused,76.390625,true,BombsiteB,26900,28050,2,0
738922afda940677,9,ct,bomb_defused,59.359375,true,BombsiteA,30950,27150,2,0
738922afda940677,10,ct,t_killed,49.523438,false,,31900,23950,4,0
738922afda940677,11,ct,t_killed,50.960938,false,,32000,2500,5,0
738922afda940677,12,t,ct_killed,64.71094,true,BombsiteB,34800,26750,0,4
738922afda940677,13,ct,t_killed,49.421875,false,,4600,4650,2,0
738922afda940677,14,ct,t_killed,37.242188,false,,19750,1700,4,0
738922afda940677,15,t,ct_killed,47.1875,true,BombsiteA,26750,23400,0,2
738922afda940677,16,t,bomb_exploded,50.71875,true,BombsiteA,21100,23050,1,3
738922afda940677,17,t,ct_killed,39.367188,false,,5600,26550,0,4
738922afda940677,18,ct,t_killed,60.53125,false,,23350,27850,3,0
738922afda940677,19,ct,time_ran_out,67.5,false,,26400,22050,2,1
738922afda940677,20,ct,t_killed,51.570312,false,,28650,8900,5,0
738922afda940677,21,ct,t_killed,35.609375,false,,29350,21450,4,0
738922afda940677,22,t,bomb_exploded,91.859375,true,BombsiteA,30050,14750,1,1
738922afda940677,23,t,ct_killed,78.69531,true,BombsiteB,31650,21950,0,2
738922afda940677,24,t,ct_killed,71.28906,true,BombsiteB,24150,27950,0,0
1bd86f820463e24a,1,ct,bomb_defused,34.570312,true,BombsiteA,0,0,3,2
1bd86f820463e24a,2,t,ct_killed,42.101562,true,BombsiteA,21150,15450,0,2
1bd86f820463e24a,3,t,bomb_exploded,53.726562,true,BombsiteB,7700,21750,4,4
1bd86f820463e24a,4,t,ct_killed,38.625,true,BombsiteA,7700,24300,0,4
1bd86f820463e24a,5,t,ct_killed,28.429688,true,BombsiteA,24250,25100,0,2
1bd86f820463e24a,6,t,bomb_exploded,72.0625,true,BombsiteA,7650,25200,2,4
1bd86f820463e24a,7,ct,t_killed,47.554688,false,,28150,25400,3,0
1bd86f820463e24a,8,t,bomb_exploded,49.5,true,BombsiteA,29550,27150,1,2
1bd86f820463e24a,9,ct,t_killed,58.78125,false,,29150,27450,4,0
1bd86f820463e24a,10,t,bomb_exploded,55.726562,true,BombsiteA,29650,23900,2,4
1bd86f820463e24a,11,t,bomb_exploded,69.609375,true,BombsiteA,29850,24200,2,3
1bd86f820463e24a,12,ct,t_killed,112.90625,false,,28950,25600,4,0
1bd86f820463e24a,13,t,ct_killed,51.585938,true,BombsiteB,4250,4300,0,3
1bd86f820463e24a,14,t,ct_killed,42.75,false,,1000,19000,0,4
1bd86f820463e24a,15,ct,t_killed,66.5625,false,,25100,20850,3,0
1bd86f820463e24a,16,t,bomb_exploded,51.390625,true,BombsiteA,26450,17150,1,0
1bd86f820463e24a,17,ct,t_killed,73.765625,false,,21150,20000,4,0
1bd86f820463e24a,18,ct,t_killed,71.765625,false,,29350,7350,5,0
1bd86f820463e24a,19,t,ct_killed,79.296875,true,BombsiteA,29350,1000,0,2
1bd86f820463e24a,20,ct,t_killed,62.0,false,,28450,24000,4,0
1bd86f820463e24a,21,ct,t_killed,31.796875,false,,30650,8250,0,0
45cd84da6ed2713f,1,ct,t_killed,44.53125,false,,0,0,3,0
45cd84da6ed2713f,2,ct,bomb_defused,60.101562,true,BombsiteB,20800,10050,3,0
45cd84da6ed2713f,3,ct,t_killed,59.046875,false,,26300,12900,4,0
45cd84da6ed2713f,4,t,bomb_exploded,77.34375,true,BombsiteB,27650,21700,1,3
45cd84da6ed2713f,5,t,bomb_exploded,79.96875,true,BombsiteA,27550,25200,2,3
45cd84da6ed2713f,6,ct,bomb_defused,60.835938,true,BombsiteB,10850,25500,2,0
45cd84da6ed2713f,7,t,ct_killed,56.328125,true,BombsiteB,30050,25600,0,2
45cd84da6ed2713f,8,t,bomb_exploded,99.046875,true,BombsiteA,3950,27050,1,2
45cd84da6ed2713f,9,t,ct_killed,48.21875,true,BombsiteA,28550,25100,0,1
45cd84da6ed2713f,10,t,ct_killed,47.867188,true,BombsiteA,17900,23650,0,1
45cd84da6ed2713f,11,t,ct_killed,30.640625,true,BombsiteA,9200,25100,0,4
45cd84da6ed2713f,12,ct,bomb_defused,67.15625,true,BombsiteB,27150,26600,1,0
45cd84da6ed2713f,13,t,ct_killed,61.5,true,BombsiteB,4200,4750,0,2
45cd84da6ed2713f,14,t,bomb_exploded,62.03125,true,BombsiteB,10650,18250,1,3
45cd84da6ed2713f,15,t,ct_killed,60.203125,true,BombsiteB,4350,21050,0,4
45cd84da6ed2713f,16,ct,t_killed,53.984375,false,,27300,22900,4,0
45cd84da6ed2713f,17,t,bomb_exploded,59.460938,true,BombsiteA,29500,24200,2,4
45cd84da6ed2713f,18,ct,time_ran_out,83.64844,false,,28700,27550,5,2
45cd84da6ed2713f,19,ct,t_killed,57.375,false,,29300,24400,5,0
45cd84da6ed2713f,20,ct,t_killed,34.046875,false,,29950,2500,3,0
45cd84da6ed2713f,21,ct,bomb_defused,52.289062,true,BombsiteA,31150,24100,2,0
45cd84da6ed2713f,22,ct,bomb_defused,53.25,true,BombsiteB,31050,19900,0,0
0d1271a5f832a963,1,t,bomb_exploded,44.28125,true,BombsiteB,0,0,0,1
0d1271a5f832a963,2,ct,bomb_defused,77.74219,true,BombsiteB,10800,19650,1,1
0d1271a5f832a963,3,ct,bomb_defused,35.90625,true,BombsiteA,24850,16400,3,0
0d1271a5f832a963,4,ct,t_killed,22.703125,false,,26250,2100,3,0
0d1271a5f832a963,5,t,ct_killed,35.601562,true,BombsiteB,30250,24600,0,5
0d1271a5f832a963,6,ct,bomb_defused,41.859375,true,BombsiteB,23300,27250,2,0
0d1271a5f832a963,7,t,bomb_exploded,68.99219,true,BombsiteA,27200,25200,3,3
0d1271a5f832a963,8,ct,t_killed,60.132812,false,,23900,24900,4,0
0d1271a5f832a963,9,t,ct_killed,27.929688,true,BombsiteB,27250,17200,0,3
0d1271a5f832a963,10,ct,bomb_defused,47.953125,true,BombsiteA,17150,27550,3,0
0d1271a5f832a963,11,ct,t_killed,56.773438,false,,31050,16650,4,0
0d1271a5f832a963,12,ct,t_killed,46.789062,false,,31650,9800,4,0
0d1271a5f832a963,13,ct,t_killed,53.492188,false,,4350,4200,3,0
0d1271a5f832a963,14,ct,t_killed,44.234375,false,,19900,1000,5,0
0d1271a5f832a963,15,ct,t_killed,51.265625,false,,20100,23200,2,0
0d1271a5f832a963,16,t,ct_killed,70.234375,true,BombsiteA,28600,7900,0,2
0d1271a5f832a963,17,ct,t_killed,27.390625,false,,24200,25300,3,0
0d1271a5f832a963,18,ct,bomb_defused,43.796875,true,BombsiteB,29550,18350,2,1
0d1271a5f832a963,19,ct,t_killed,60.429688,false,,27800,20000,3,0
0d1271a5f832a963,20,ct,t_killed,32.484375,false,,30350,20300,2,0
0d1271a5f832a963,21,ct,t_killed,24.15625,false,,30750,11300,3,0
0d1271a5f832a963,22,t,ct_killed,67.359375,true,BombsiteB,30750,25000,0,1
0d1271a5f832a963,23,ct,bomb_defused,59.007812,true,BombsiteB,25600,21550,0,0
55c05c9e5b2d2a92,1,t,ct_killed,42.414062,true,BombsiteA,0,0,0,1
55c05c9e5b2d2a92,2,ct,bomb_defused,74.53125,true,BombsiteB,10100,19300,2,0
55c05c9e5b2d2a92,3,ct,bomb_defused,38.070312,true,BombsiteA,26700,9800,2,0
55c05c9e5b2d2a92,4,t,bomb_exploded,53.304688,true,BombsiteB,28800,13700,1,3
55c05c9e5b2d2a92,5,t,bomb_exploded,52.320312,true,BombsiteB,19150,24950,1,3
55c05c9e5b2d2a92,6,t,ct_killed,61.09375,true,BombsiteB,10850,26000,0,3
55c05c9e5b2d2a92,7,ct,time_ran_out,90.125,false,,20800,27650,4,3
55c05c9e5b2d2a92,8,ct,t_killed,80.84375,false,,27600,27450,4,0
55c05c9e5b2d2a92,9,ct,t_killed,52.679688,false,,28250,22000,2,0
55c05c9e5b2d2a92,10,ct,t_killed,27.125,false,,29450,3150,4,0
55c05c9e5b2d2a92,11,ct,bomb_defused,41.640625,true,BombsiteA,31650,24900,2,0
55c05c9e5b2d2a92,12,ct,t_killed,37.945312,false,,31550,24100,4,0
55c05c9e5b2d2a92,13,ct,bomb_defused,38.84375,true,BombsiteA,4400,4600,3,0
55c05c9e5b2d2a92,14,ct,t_killed,65.57031,false,,22550,14000,1,0
55c05c9e5b2d2a92,15,ct,t_killed,40.507812,false,,23100,4500,2,0
55c05c9e5b2d2a92,16,t,ct_killed,42.757812,true,BombsiteA,25450,24500,0,3
55c05c9e5b2d2a92,17,t,bomb_exploded,96.85156,true,BombsiteB,16400,22550,4,5
55c05c9e5b2d2a92,18,t,ct_killed,57.945312,false,,12700,23750,0,2
55c05c9e5b2d2a92,19,t,ct_killed,56.6875,true,BombsiteB,23750,25400,0,1
55c05c9e5b2d2a92,20,t,ct_killed,90.53125,true,BombsiteA,18150,27450,0,0
a85c71b63c114c1e,1,ct,t_killed,28.890625,false,,0,0,4,0
a85c71b63c114c1e,2,t,ct_killed,56.960938,true,BombsiteA,21350,8200,0,2
a85c71b63c114c1e,3,t,ct_killed,79.0625,true,BombsiteB,4850,23150,0,1
a85c71b63c114c1e,4,t,ct_killed,58.125,true,BombsiteA,13550,22050,0,1
a85c71b63c114c1e,5,t,ct_killed,211.89062,true,BombsiteB,4500,23050,0,4
a85c71b63c114c1e,6,t,ct_killed,70.03906,true,BombsiteB,27050,25500,0,3
a85c71b63c114c1e,7,t,ct_killed,49.75,true,BombsiteB,10450,25100,0,1
a85c71b63c114c1e,8,ct,time_ran_out,83.359375,false,,26550,27650,4,3
a85c71b63c114c1e,9,ct,t_killed,70.30469,false,,28300,26550,5,0
a85c71b63c114c1e,10,ct,t_killed,58.523438,false,,28500,4450,4,0
a85c71b63c114c1e,11,ct,t_killed,31.257812,false,,29950,22050,4,0
a85c71b63c114c1e,12,ct,t_killed,48.226562,false,,31950,14950,2,0
a85c71b63c114c1e,13,t,ct_killed,86.890625,true,BombsiteA,4800,4350,0,1
a85c71b63c114c1e,14,t,ct_killed,57.15625,true,BombsiteA,12700,17000,0,2
a85c71b63c114c1e,15,t,bomb_exploded,78.234375,true,BombsiteA,2000,24500,3,4
a85c71b63c114c1e,16,ct,time_ran_out,85.60156,false,,29050,27350,3,1
a85c71b63c114c1e,17,t,ct_killed,68.30469,true,BombsiteA,28700,24400,0,2
a85c71b63c114c1e,18,ct,time_ran_out,67.5,false,,13900,25700,3,1
a85c71b63c114c1e,19,t,bomb_exploded,74.74219,true,BombsiteA,28800,13050,2,4
a85c71b63c114c1e,20,ct,bomb_defused,76.859375,true,BombsiteA,24000,26350,1,0
