match_id,player_id,player_name,team,role,kills,deaths,assists,headshot_kills,damage,utility_damage,enemies_flashed,flash_assists,kd_ratio,kda_ratio,adr,hsp,rounds_survived,survival_rate,first_kills,first_deaths,clutches_attempted,clutches_won,multi_kill_rounds,smokes_thrown,flashes_thrown,he_thrown,molotovs_thrown,avg_cash_spent_per_round,avg_equipment_value_per_round,performance_score,won_match,kills_per_round,deaths_per_round,first_kill_rate,multi_kill_rate,smokes_per_round,flashes_per_round,utility_damage_per_round,flash_assists_per_round,clutch_success_rate,survival_rate_ratio,headshot_rate,cluster
b8e790c8bfbce48f,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,8,18,6,6,59.7,90,0,0,0.44444445,0.7777778,59.68182,75.0,4,18.181818,1,4,1,0,1,25,10,22,22,2829.5454,3385.931,34.947727,False,0.36363636363636365,0.8181818181818182,0.045454545454545456,0.045454545454545456,1.1363636363636365,0.45454545454545453,4.090909090909091,0.0,0.0,0.18181818,0.75,0
b8e790c8bfbce48f,76561198002942763,acoR,"PR, REZ, Tauson, acoR, ztr",unknown,13,10,5,9,68.7,13,0,0,1.3,1.8,68.72727,69.23077,12,54.545456,0,2,1,0,3,33,32,14,16,2534.0908,4895.0273,106.954544,True,0.5909090909090909,0.45454545454545453,0.0,0.13636363636363635,1.5,1.4545454545454546,0.5909090909090909,0.0,0.0,0.54545456,0.6923077000000001,1
b8e790c8bfbce48f,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,15,16,3,5,60.5,63,1,1,0.9375,1.125,60.545456,33.333332,6,27.272728,1,4,1,0,4,44,31,21,20,2870.4546,3829.0154,96.90909,False,0.6818181818181818,0.7272727272727273,0.045454545454545456,0.18181818181818182,2.0,1.4090909090909092,2.8636363636363638,0.045454545454545456,0.0,0.27272728,0.33333332,4
b8e790c8bfbce48f,76561198310561479,PR,"PR, REZ, Tauson, acoR, ztr",unknown,16,13,4,5,83.1,34,0,0,1.2307693,1.5384616,83.13636,31.25,9,40.909092,5,3,1,0,5,25,23,26,22,2631.818,4225.5063,145.90227,True,0.7272727272727273,0.5909090909090909,0.22727272727272727,0.22727272727272727,1.1363636363636365,1.0454545454545454,1.5454545454545454,0.0,0.0,0.40909092,0.3125,5
b8e790c8bfbce48f,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,9,17,2,7,50.8,62,0,0,0.5294118,0.64705884,50.81818,77.77778,6,27.272728,1,5,0,0,1,22,23,14,12,2779.5454,3676.0305,34.56818,False,0.391304347826087,0.7391304347826086,0.043478260869565216,0.043478260869565216,0.9565217391304348,1.0,2.6956521739130435,0.0,0.0,0.27272728,0.7777778000000001,0
b8e790c8bfbce48f,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,13,18,1,7,59.3,13,0,0,0.7222222,0.7777778,59.272728,53.846153,4,18.181818,3,0,1,0,2,20,22,14,11,2729.5454,3547.2969,65.88182,False,0.5909090909090909,0.8181818181818182,0.13636363636363635,0.09090909090909091,0.9090909090909091,1.0,0.5909090909090909,0.0,0.0,0.18181818,0.53846153,0
b8e790c8bfbce48f,76561198316706174,Tauson,"PR, REZ, Tauson, acoR, ztr",unknown,12,11,2,8,55.5,63,1,1,1.0909091,1.2727273,55.454544,66.666664,11,50.0,1,0,1,0,1,26,24,18,25,2618.182,4278.2993,82.8,True,0.5454545454545454,0.5,0.045454545454545456,0.045454545454545456,1.1818181818181819,1.0909090909090908,2.8636363636363638,0.045454545454545456,0.0,0.5,0.66666664,1
b8e790c8bfbce48f,76561199009468655,ztr,"PR, REZ, Tauson, acoR, ztr",unknown,20,14,1,12,100.5,78,0,0,1.4285715,1.5,100.454544,60.0,8,36.363636,2,1,0,0,5,36,23,16,25,2920.4546,4005.3674,153.64091,True,0.9090909090909091,0.6363636363636364,0.09090909090909091,0.22727272727272727,1.6363636363636365,1.0454545454545454,3.5454545454545454,0.0,0.0,0.36363636,0.6,5
b8e790c8bfbce48f,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,13,18,5,10,83.1,100,0,0,0.7222222,1.0,83.09091,76.92308,4,18.181818,1,2,1,0,5,23,21,15,23,2911.3635,3393.1,92.84545,False,0.5909090909090909,0.8181818181818182,0.045454545454545456,0.22727272727272727,1.0454545454545454,0.9545454545454546,4.545454545454546,0.0,0.0,0.18181818,0.7692308,5
b8e790c8bfbce48f,76561198034172415,REZ,"PR, REZ, Tauson, acoR, ztr",unknown,25,11,4,13,119.9,122,0,0,2.2727273,2.6363637,119.86364,52.0,11,50.0,7,1,4,0,7,24,21,28,26,2527.2727,4226.8364,240.50227,True,1.1363636363636365,0.5,0.3181818181818182,0.3181818181818182,1.0909090909090908,0.9545454545454546,5.545454545454546,0.0,0.0,0.5,0.52,2
38ef49dcbadc29d7,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,4,15,0,2,35.0,4,0,0,0.26666668,0.26666668,35.0,50.0,1,6.25,0,2,4,0,1,14,11,3,12,2653.125,3123.4119,0.0,False,0.25,0.9375,0.0,0.0625,0.875,0.6875,0.25,0.0,0.0,0.0625,0.5,0
38ef49dcbadc29d7,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,8,13,4,6,50.4,69,2,2,0.61538464,0.9230769,50.4375,75.0,3,18.75,0,4,1,0,3,25,18,12,20,2793.75,2869.2725,69.80937,False,0.5,0.8125,0.0,0.1875,1.5625,1.125,4.3125,0.125,0.0,0.1875,0.75,0
38ef49dcbadc29d7,76561198012872053,huNter-,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,14,8,5,6,76.2,173,1,1,1.75,2.375,76.1875,42.857143,8,50.0,1,0,0,0,4,22,25,18,17,2884.375,4360.711,169.57187,True,0.875,0.5,0.0625,0.25,1.375,1.5625,10.8125,0.0625,0.0,0.5,0.42857143000000003,2
38ef49dcbadc29d7,76561197982141573,Snax,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,19,8,4,9,121.5,203,0,0,2.375,2.875,121.5,47.36842,8,50.0,2,0,1,0,4,20,34,27,16,2675.0,4253.4814,225.9625,True,1.1875,0.5,0.125,0.25,1.25,2.125,12.6875,0.0,0.0,0.5,0.4736842,2
38ef49dcbadc29d7,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,7,15,5,5,63.2,89,0,0,0.46666667,0.8,63.25,71.42857,2,12.5,1,3,0,0,2,33,28,21,15,2640.625,2935.9368,48.0125,False,0.4117647058823529,0.8823529411764706,0.058823529411764705,0.11764705882352941,1.9411764705882353,1.6470588235294117,5.235294117647059,0.0,0.0,0.125,0.7142856999999999,0
38ef49dcbadc29d7,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,8,15,3,2,60.1,140,0,0,0.53333336,0.73333335,60.0625,25.0,1,6.25,0,3,4,0,2,21,22,19,26,2718.75,3207.0022,42.528126,False,0.5,0.9375,0.0,0.125,1.3125,1.375,8.75,0.0,0.0,0.0625,0.25,0
38ef49dcbadc29d7,76561198080703143,malbsMd,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,17,9,9,14,128.6,514,0,0,1.8888888,2.8888888,128.625,82.35294,7,43.75,4,2,1,0,4,28,18,26,27,2878.125,4286.643,235.55624,True,1.0625,0.5625,0.25,0.25,1.75,1.125,32.125,0.0,0.0,0.4375,0.8235294000000001,2
38ef49dcbadc29d7,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,10,14,1,8,65.6,69,0,0,0.71428573,0.78571427,65.625,80.0,2,12.5,2,1,0,0,2,15,16,20,16,2846.875,3189.2988,71.64375,False,0.625,0.875,0.125,0.125,0.9375,1.0,4.3125,0.0,0.0,0.125,0.8,0
38ef49dcbadc29d7,76561198068002993,HeavyGoD,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,10,6,1,6,60.6,2,0,0,1.6666666,1.8333334,60.5625,60.0,10,62.5,3,0,1,0,4,26,9,16,19,2759.375,4594.482,139.15312,True,0.625,0.375,0.1875,0.25,1.625,0.5625,0.125,0.0,0.0,0.625,0.6,1
38ef49dcbadc29d7,76561198050922008,hades,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,12,6,4,5,78.1,62,3,3,2.0,2.6666667,78.0625,41.666668,10,62.5,3,1,0,0,3,17,25,12,17,2825.0,5773.6987,177.77812,True,0.75,0.375,0.1875,0.1875,1.0625,1.5625,3.875,0.1875,0.0,0.625,0.41666668,1
6261f4aa942b7201,76561198068002993,HeavyGoD,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,7,17,7,5,61.2,96,0,0,0.4117647,0.8235294,61.173912,71.42857,6,26.086956,0,5,0,0,2,27,32,11,24,2676.087,3955.954,38.580433,False,0.30434782608695654,0.7391304347826086,0.0,0.08695652173913043,1.173913043478261,1.391304347826087,4.173913043478261,0.0,0.0,0.26086956,0.7142856999999999,0
6261f4aa942b7201,76561198080703143,malbsMd,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,9,19,7,7,57.2,21,1,1,0.47368422,0.84210527,57.217392,77.77778,4,17.391304,3,8,0,0,1,35,25,11,23,2697.8262,4022.8953,47.886955,False,0.391304347826087,0.8260869565217391,0.13043478260869565,0.043478260869565216,1.5217391304347827,1.0869565217391304,0.9130434782608695,0.043478260869565216,0.0,0.17391304000000002,0.7777778000000001,0
6261f4aa942b7201,76561197982141573,Snax,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,11,12,3,6,42.4,96,0,0,0.9166667,1.1666666,42.391304,54.545456,11,47.826088,1,1,1,0,2,33,31,16,33,2680.4348,4074.5996,69.69348,False,0.4782608695652174,0.5217391304347826,0.043478260869565216,0.08695652173913043,1.434782608695652,1.3478260869565217,4.173913043478261,0.0,0.0,0.47826088,0.54545456,1
6261f4aa942b7201,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,14,13,3,5,68.7,69,2,2,1.0769231,1.3076923,68.695656,35.714287,10,43.47826,4,2,1,0,2,29,25,18,25,2660.8696,4103.391,111.295654,True,0.6086956521739131,0.5652173913043478,0.17391304347826086,0.08695652173913043,1.2608695652173914,1.0869565217391304,3.0,0.08695652173913043,0.0,0.43478259999999996,0.35714287,1
6261f4aa942b7201,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,11,11,5,3,54.9,74,2,2,1.0,1.4545455,54.913044,27.272728,12,52.173912,2,2,1,0,3,36,31,15,20,2626.087,4920.209,99.05,True,0.4782608695652174,0.4782608695652174,0.08695652173913043,0.13043478260869565,1.565217391304348,1.3478260869565217,3.217391304347826,0.08695652173913043,0.0,0.52173912,0.27272728,1
6261f4aa942b7201,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,14,11,7,10,72.4,37,0,0,1.2727273,1.9090909,72.434784,71.42857,12,52.173912,2,0,1,0,4,26,27,18,29,2763.0435,4276.562,124.00435,True,0.6086956521739131,0.4782608695652174,0.08695652173913043,0.17391304347826086,1.1304347826086956,1.173913043478261,1.608695652173913,0.0,0.0,0.52173912,0.7142856999999999,1
6261f4aa942b7201,76561198050922008,hades,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,14,12,4,9,74.7,133,1,1,1.1666666,1.5,74.652176,64.28571,12,52.173912,0,0,0,0,3,21,32,8,22,2617.3914,5699.496,107.79348,False,0.5833333333333334,0.5,0.0,0.125,0.875,1.3333333333333333,5.541666666666667,0.041666666666666664,0.0,0.52173912,0.6428571,1
6261f4aa942b7201,76561198012872053,huNter-,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,20,14,1,10,69.7,94,0,0,1.4285715,1.5,69.695656,50.0,9,39.130436,3,2,2,0,5,26,23,22,27,2773.913,4017.562,140.2239,False,0.8695652173913043,0.6086956521739131,0.13043478260869565,0.21739130434782608,1.1304347826086956,1.0,4.086956521739131,0.0,0.0,0.39130436,0.5,5
6261f4aa942b7201,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,19,12,6,13,77.7,45,2,2,1.5833334,2.0833333,77.73913,68.42105,11,47.826088,4,2,2,1,6,28,29,14,24,2780.4348,4282.5073,206.67827,True,0.8260869565217391,0.5217391304347826,0.17391304347826086,0.2608695652173913,1.2173913043478262,1.2608695652173914,1.9565217391304348,0.08695652173913043,0.5,0.47826088,0.6842104999999999,3
6261f4aa942b7201,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,16,14,6,9,85.6,173,1,1,1.1428572,1.5714285,85.608696,56.25,9,39.130436,4,1,1,0,3,21,29,24,24,2673.913,4073.9624,132.85435,True,0.6956521739130435,0.6086956521739131,0.17391304347826086,0.13043478260869565,0.9130434782608695,1.2608695652173914,7.521739130434782,0.043478260869565216,0.0,0.39130436,0.5625,5
8fb1b8c03d99b851,76561198050922008,hades,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,17,14,8,6,65.5,2,4,4,1.2142857,1.7857143,65.454544,35.294117,8,36.363636,1,7,1,0,7,23,19,11,20,2759.0908,4939.6494,154.92728,True,0.7727272727272727,0.6363636363636364,0.045454545454545456,0.3181818181818182,1.0454545454545454,0.8636363636363636,0.09090909090909091,0.18181818181818182,0.0,0.36363636,0.35294117,1
8fb1b8c03d99b851,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,7,18,4,5,41.6,12,0,0,0.3888889,0.6111111,41.590908,71.42857,4,18.181818,2,3,0,0,1,25,20,15,26,2772.7273,3431.6016,21.097727,False,0.3181818181818182,0.8181818181818182,0.09090909090909091,0.045454545454545456,1.1363636363636365,0.9090909090909091,0.5454545454545454,0.0,0.0,0.18181818,0.7142856999999999,0
8fb1b8c03d99b851,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,15,16,3,11,65.3,15,0,0,0.9375,1.125,65.318184,73.333336,6,27.272728,0,2,1,0,5,35,12,15,27,2852.2727,3702.2961,96.347725,False,0.6818181818181818,0.7272727272727273,0.0,0.22727272727272727,1.5909090909090908,0.5454545454545454,0.6818181818181818,0.0,0.0,0.27272728,0.73333336,5
8fb1b8c03d99b851,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,13,18,6,7,80.6,222,0,0,0.7222222,1.0555556,80.63636,53.846153,4,18.181818,4,2,2,0,2,28,14,20,30,2836.3635,3461.1619,90.57727,False,0.5909090909090909,0.8181818181818182,0.18181818181818182,0.09090909090909091,1.2727272727272727,0.6363636363636364,10.090909090909092,0.0,0.0,0.18181818,0.53846153,5
8fb1b8c03d99b851,76561197982141573,Snax,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,19,15,4,6,89.5,259,0,0,1.2666667,1.5333333,89.454544,31.578947,7,31.818182,3,3,1,0,6,44,13,26,34,2763.6365,3851.7021,155.33636,True,0.8636363636363636,0.6818181818181818,0.13636363636363635,0.2727272727272727,2.0,0.5909090909090909,11.772727272727273,0.0,0.0,0.31818182,0.31578947,5
8fb1b8c03d99b851,76561198068002993,HeavyGoD,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,19,12,7,10,89.5,1,0,0,1.5833334,2.1666667,89.454544,52.63158,10,45.454544,1,0,3,0,4,30,17,34,22,2979.5454,4260.458,152.9909,True,0.8636363636363636,0.5454545454545454,0.045454545454545456,0.18181818181818182,1.3636363636363635,0.7727272727272727,0.045454545454545456,0.0,0.0,0.45454543999999997,0.5263158,1
8fb1b8c03d99b851,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,21,16,7,9,103.2,90,0,0,1.3125,1.75,103.181816,42.857143,7,31.818182,3,1,0,0,3,28,14,27,17,2895.4546,3643.7144,156.56818,False,0.9130434782608695,0.6956521739130435,0.13043478260869565,0.13043478260869565,1.2173913043478262,0.6086956521739131,3.9130434782608696,0.0,0.0,0.31818182,0.42857143000000003,5
8fb1b8c03d99b851,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,15,16,2,3,72.5,64,1,1,0.9375,1.0625,72.454544,20.0,6,27.272728,3,2,2,0,5,33,23,16,23,2756.818,4118.0073,114.09545,False,0.6818181818181818,0.7272727272727273,0.13636363636363635,0.22727272727272727,1.5,1.0454545454545454,2.909090909090909,0.045454545454545456,0.0,0.27272728,0.2,5
8fb1b8c03d99b851,76561198080703143,malbsMd,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,23,18,8,15,116.9,12,0,0,1.2777778,1.7222222,116.90909,65.21739,4,18.181818,5,1,0,0,6,24,23,20,26,2797.7273,4032.026,189.08182,True,1.0454545454545454,0.8181818181818182,0.22727272727272727,0.2727272727272727,1.0909090909090908,1.0454545454545454,0.5454545454545454,0.0,0.0,0.18181818,0.6521739,5
8fb1b8c03d99b851,76561198012872053,huNter-,"HeavyGoD, Snax, hades, huNter-, malbsMd",unknown,6,13,5,3,44.2,109,0,0,0.46153846,0.84615386,44.18182,50.0,9,40.909092,0,1,2,0,1,45,21,18,29,2670.4546,4042.2478,34.054546,True,0.2727272727272727,0.5909090909090909,0.0,0.045454545454545456,2.0454545454545454,0.9545454545454546,4.954545454545454,0.0,0.0,0.40909092,0.5,0
4d8f37f94f2a8fbc,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,3,1,0,2,15.4,12,0,0,3.0,3.0,15.4,66.666664,5,100.0,0,1,0,0,1,10,6,5,10,2520.0,4158.3438,113.41,True,0.5,0.16666666666666666,0.0,0.16666666666666666,1.6666666666666667,1.0,2.0,0.0,0.0,1.0,0.66666664,1
4d8f37f94f2a8fbc,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,5,4,2,3,119.4,9,0,0,1.25,1.75,119.4,60.0,1,20.0,1,0,0,0,1,6,6,7,8,3190.0,3870.2085,177.09,True,1.0,0.8,0.2,0.2,1.2,1.2,1.8,0.0,0.0,0.2,0.6,5
4d8f37f94f2a8fbc,76561199009468655,ztr,"PR, REZ, Tauson, acoR, ztr",unknown,0,5,0,0,12.4,0,0,0,0.0,0.0,12.4,0.0,1,20.0,0,2,1,0,0,8,6,1,2,2390.0,2482.315,0.0,False,0.0,0.8333333333333334,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.2,0.0,0
4d8f37f94f2a8fbc,76561198310561479,PR,"PR, REZ, Tauson, acoR, ztr",unknown,2,4,1,1,62.8,10,0,0,0.5,0.75,62.8,50.0,1,20.0,1,0,1,0,0,4,3,4,3,2360.0,2622.41,47.66,False,0.4,0.8,0.2,0.0,0.8,0.6,2.0,0.0,0.0,0.2,0.5,0
4d8f37f94f2a8fbc,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,3,3,1,1,52.8,0,0,0,1.0,1.3333334,52.8,33.333332,2,40.0,0,0,0,0,1,7,5,4,4,3050.0,3711.3237,92.76,True,0.6,0.6,0.0,0.2,1.4,1.0,0.0,0.0,0.0,0.4,0.33333332,1
4d8f37f94f2a8fbc,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,6,2,4,4,149.0,87,0,0,3.0,5.0,149.0,66.666664,3,60.0,0,0,0,0,2,11,4,10,5,2960.0,3965.601,279.53,True,1.2,0.4,0.0,0.4,2.2,0.8,17.4,0.0,0.0,0.6,0.66666664,2
4d8f37f94f2a8fbc,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,5,2,1,0,99.0,0,0,0,2.5,3.0,99.0,0.0,3,60.0,2,1,0,0,1,4,9,0,0,2670.0,4142.9155,217.55,True,1.0,0.4,0.4,0.2,0.8,1.8,0.0,0.0,0.0,0.6,0.0,2
4d8f37f94f2a8fbc,76561198002942763,acoR,"PR, REZ, Tauson, acoR, ztr",unknown,3,4,3,2,94.8,56,0,0,0.75,1.5,94.8,66.666664,1,20.0,1,0,1,0,1,3,8,2,4,2580.0,3076.0696,127.9,False,0.6,0.8,0.2,0.2,0.6,1.6,11.2,0.0,0.0,0.2,0.66666664,5
4d8f37f94f2a8fbc,76561198316706174,Tauson,"PR, REZ, Tauson, acoR, ztr",unknown,4,4,0,3,44.8,0,0,0,1.0,1.0,44.8,75.0,1,20.0,0,0,1,0,1,4,4,1,2,2690.0,2944.2327,85.16,False,0.8,0.8,0.0,0.2,0.8,0.8,0.0,0.0,0.0,0.2,0.75,0
4d8f37f94f2a8fbc,76561198034172415,REZ,"PR, REZ, Tauson, acoR, ztr",unknown,3,5,1,3,79.4,3,0,0,0.6,0.8,79.4,100.0,1,20.0,0,1,0,0,1,5,3,2,3,2570.0,2740.6968,69.85,False,0.5,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.5,0.5,0.0,0.0,0.2,1.0,0
79a95471652d68d2,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,9,8,1,5,75.7,66,0,0,1.125,1.25,75.666664,55.555557,5,41.666668,1,0,2,1,2,18,11,13,23,2995.8333,4581.2573,151.4,True,0.6923076923076923,0.6153846153846154,0.07692307692307693,0.15384615384615385,1.3846153846153846,0.8461538461538461,5.076923076923077,0.0,0.5,0.41666668,0.55555557,3
79a95471652d68d2,76561198034172415,REZ,"PR, REZ, Tauson, acoR, ztr",unknown,8,11,3,6,82.9,4,0,0,0.72727275,1.0,82.916664,75.0,2,16.666666,1,0,1,0,0,17,11,6,12,2933.3333,4037.6943,70.29583,False,0.6153846153846154,0.8461538461538461,0.07692307692307693,0.0,1.3076923076923077,0.8461538461538461,0.3076923076923077,0.0,0.0,0.16666666,0.75,0
79a95471652d68d2,76561198045739761,Maka,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,11,9,2,2,80.6,9,1,1,1.2222222,1.4444444,80.583336,18.181818,4,33.333332,2,1,1,0,2,16,24,11,16,3050.0,5122.1733,146.82916,True,0.8461538461538461,0.6923076923076923,0.15384615384615385,0.15384615384615385,1.2307692307692308,1.8461538461538463,0.6923076923076923,0.07692307692307693,0.0,0.33333332,0.18181818,4
79a95471652d68d2,76561199009468655,ztr,"PR, REZ, Tauson, acoR, ztr",unknown,5,11,5,2,55.3,28,1,1,0.45454547,0.90909094,55.333332,40.0,2,16.666666,0,4,0,0,1,14,12,8,19,2983.3333,3904.6997,44.116665,False,0.38461538461538464,0.8461538461538461,0.0,0.07692307692307693,1.0769230769230769,0.9230769230769231,2.1538461538461537,0.07692307692307693,0.0,0.16666666,0.4,0
79a95471652d68d2,76561198316706174,Tauson,"PR, REZ, Tauson, acoR, ztr",unknown,13,9,0,3,99.9,60,0,0,1.4444444,1.4444444,99.916664,23.076923,5,41.666668,1,0,2,1,4,17,9,8,13,2612.5,4071.8887,212.62917,False,0.9285714285714286,0.6428571428571429,0.07142857142857142,0.2857142857142857,1.2142857142857142,0.6428571428571429,4.285714285714286,0.0,0.5,0.41666668,0.23076923000000002,3
79a95471652d68d2,76561198310561479,PR,"PR, REZ, Tauson, acoR, ztr",unknown,13,10,2,8,102.6,165,0,0,1.3,1.5,102.583336,61.53846,3,25.0,1,2,1,0,3,22,13,11,16,2862.5,4020.5674,166.82916,False,1.0,0.7692307692307693,0.07692307692307693,0.23076923076923078,1.6923076923076923,1.0,12.692307692307692,0.0,0.0,0.25,0.6153846000000001,5
79a95471652d68d2,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,14,9,4,9,104.6,73,1,1,1.5555556,2.0,104.583336,64.28571,4,33.333332,1,1,2,1,4,20,16,14,19,3166.6667,4092.9158,242.8625,True,1.0769230769230769,0.6923076923076923,0.07692307692307693,0.3076923076923077,1.5384615384615385,1.2307692307692308,5.615384615384615,0.07692307692307693,0.5,0.33333332,0.6428571,3
79a95471652d68d2,76561198168198200,Ex3rcice,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,10,9,3,6,74.7,58,0,0,1.1111112,1.4444444,74.666664,60.0,4,33.333332,3,1,0,0,2,21,12,11,16,2766.6667,4388.896,139.15,True,0.7692307692307693,0.6923076923076923,0.23076923076923078,0.15384615384615385,1.6153846153846154,0.9230769230769231,4.461538461538462,0.0,0.0,0.33333332,0.6,5
79a95471652d68d2,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,9,11,6,5,88.4,1,0,0,0.8181818,1.3636364,88.416664,55.555557,2,16.666666,2,1,0,0,3,14,16,10,9,2895.8333,4378.5674,130.22084,True,0.6923076923076923,0.8461538461538461,0.15384615384615385,0.23076923076923078,1.0769230769230769,1.2307692307692308,0.07692307692307693,0.0,0.0,0.16666666,0.55555557,5
79a95471652d68d2,76561198002942763,acoR,"PR, REZ, Tauson, acoR, ztr",unknown,7,12,4,2,46.9,33,3,3,0.5833333,0.9166667,46.916668,28.571428,1,8.333333,0,2,0,0,1,15,14,1,6,2562.5,5038.469,62.079166,False,0.5384615384615384,0.9230769230769231,0.0,0.07692307692307693,1.1538461538461537,1.0769230769230769,2.5384615384615383,0.23076923076923078,0.0,0.08333333,0.28571428,0
ea32f93c2d369441,76561198310561479,PR,"PR, REZ, Tauson, acoR, ztr",unknown,17,17,8,7,81.3,117,0,0,1.0,1.4705882,81.291664,41.17647,7,29.166666,1,1,2,1,2,35,23,32,27,2850.0,4189.2812,138.80624,True,0.7083333333333334,0.7083333333333334,0.041666666666666664,0.08333333333333333,1.4583333333333333,0.9583333333333334,4.875,0.0,0.5,0.29166665999999997,0.41176470000000004,3
ea32f93c2d369441,76561198013295375,bodyy,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,14,18,3,8,74.1,117,0,0,0.7777778,0.9444444,74.083336,57.142857,7,29.166666,2,5,0,0,4,36,21,15,22,2877.0833,3667.4314,87.854164,False,0.56,0.72,0.08,0.16,1.44,0.84,4.68,0.0,0.0,0.29166665999999997,0.57142857,5
ea32f93c2d369441,76561198316706174,Tauson,"PR, REZ, Tauson, acoR, ztr",unknown,25,15,3,12,98.2,0,0,0,1.6666666,1.8666667,98.25,48.0,9,37.5,5,2,1,0,6,29,22,22,33,2847.9167,4468.867,185.4625,True,1.0416666666666667,0.625,0.20833333333333334,0.25,1.2083333333333333,0.9166666666666666,0.0,0.0,0.0,0.375,0.48,2
ea32f93c2d369441,76561198031890115,Lucky,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,12,20,5,9,54.9,37,0,0,0.6,0.85,54.875,75.0,4,16.666666,0,2,1,0,2,29,16,35,25,2795.8333,3864.3672,45.002083,False,0.5,0.8333333333333334,0.0,0.08333333333333333,1.2083333333333333,0.6666666666666666,1.5416666666666667,0.0,0.0,0.16666666,0.75,0
ea32f93c2d369441,76561198179538505,Graviti,"Ex3rcice, Graviti, Lucky, Maka, bodyy",unknown,17,20,7,7,77.0,17,0,0,0.85,1.2,77.041664,41.17647,4,16.666666,3,5,2,1,5,31,22,19,26,2895.8333,3718.9426,144.39375,False,0.7083333333333334,0.8333333333333334,0.125,0.20833333333333334,1.2916666666666667,0.9166666666666666,0.7083333333333334,0.0,0.5,0.16666666,0.41176470000000004,5
